ccode,country,year,age,gender,status,urban,population,education,sector,sector_group,informal
BEN,Benin,2021,26,female,employed,urban,29518,,,,
BEN,Benin,2021,26,female,employed,rural,36287,,,,
BEN,Benin,2021,26,female,unemployed,urban,681,,,,
BEN,Benin,2021,26,female,unemployed,rural,184,,,,
BEN,Benin,2021,26,male,employed,rural,45740,,,,
BEN,Benin,2021,26,male,employed,urban,43504,,,,
BEN,Benin,2021,26,male,unemployed,rural,215,,,,
BEN,Benin,2021,26,male,unemployed,urban,800,,,,
BEN,Benin,2021,27,female,employed,rural,35198,,,,
BEN,Benin,2021,27,female,employed,urban,28632,,,,
BEN,Benin,2021,27,female,unemployed,urban,660,,,,
BEN,Benin,2021,27,female,unemployed,rural,179,,,,
BEN,Benin,2021,27,male,employed,urban,41798,,,,
BEN,Benin,2021,27,male,employed,rural,43946,,,,
BEN,Benin,2021,27,male,unemployed,rural,207,,,,
BEN,Benin,2021,27,male,unemployed,urban,768,,,,
BEN,Benin,2021,28,female,employed,rural,33746,,,,
BEN,Benin,2021,28,female,employed,urban,27452,,,,
BEN,Benin,2021,28,female,unemployed,urban,634,,,,
BEN,Benin,2021,28,female,unemployed,rural,171,,,,
BEN,Benin,2021,28,male,employed,urban,40092,,,,
BEN,Benin,2021,28,male,employed,rural,42153,,,,
BEN,Benin,2021,28,male,unemployed,urban,736,,,,
BEN,Benin,2021,28,male,unemployed,rural,199,,,,
BEN,Benin,2021,29,female,employed,rural,33021,,,,
BEN,Benin,2021,29,female,employed,urban,26861,,,,
BEN,Benin,2021,29,female,unemployed,rural,167,,,,
BEN,Benin,2021,29,female,unemployed,urban,620,,,,
BEN,Benin,2021,29,male,employed,urban,38812,,,,
BEN,Benin,2021,29,male,employed,rural,40808,,,,
BEN,Benin,2021,29,male,unemployed,urban,712,,,,
BEN,Benin,2021,29,male,unemployed,rural,193,,,,
BEN,Benin,2021,30,female,employed,urban,25385,,,,
BEN,Benin,2021,30,female,employed,rural,31207,,,,
BEN,Benin,2021,30,female,unemployed,rural,158,,,,
BEN,Benin,2021,30,female,unemployed,urban,586,,,,
BEN,Benin,2021,30,male,employed,urban,37106,,,,
BEN,Benin,2021,30,male,employed,rural,39014,,,,
BEN,Benin,2021,30,male,unemployed,rural,184,,,,
BEN,Benin,2021,30,male,unemployed,urban,681,,,,
BEN,Benin,2021,31,female,employed,urban,24795,,,,
BEN,Benin,2021,31,female,employed,rural,30481,,,,
BEN,Benin,2021,31,female,unemployed,rural,154,,,,
BEN,Benin,2021,31,female,unemployed,urban,573,,,,
BEN,Benin,2021,31,male,employed,urban,35826,,,,
BEN,Benin,2021,31,male,employed,rural,37669,,,,
BEN,Benin,2021,31,male,unemployed,rural,177,,,,
BEN,Benin,2021,31,male,unemployed,urban,658,,,,
BEN,Benin,2021,32,female,employed,rural,29393,,,,
BEN,Benin,2021,32,female,employed,urban,23909,,,,
BEN,Benin,2021,32,female,unemployed,rural,150,,,,
BEN,Benin,2021,32,female,unemployed,urban,551,,,,
BEN,Benin,2021,32,male,employed,rural,36771,,,,
BEN,Benin,2021,32,male,employed,urban,34974,,,,
BEN,Benin,2021,32,male,unemployed,rural,173,,,,
BEN,Benin,2021,32,male,unemployed,urban,643,,,,
BEN,Benin,2021,33,female,employed,urban,23024,,,,
BEN,Benin,2021,33,female,employed,rural,28304,,,,
BEN,Benin,2021,33,female,unemployed,rural,143,,,,
BEN,Benin,2021,33,female,unemployed,urban,532,,,,
BEN,Benin,2021,33,male,employed,urban,33267,,,,
BEN,Benin,2021,33,male,employed,rural,34979,,,,
BEN,Benin,2021,33,male,unemployed,urban,611,,,,
BEN,Benin,2021,33,male,unemployed,rural,165,,,,
BEN,Benin,2021,34,female,employed,rural,27215,,,,
BEN,Benin,2021,34,female,employed,urban,22138,,,,
BEN,Benin,2021,34,female,unemployed,urban,510,,,,
BEN,Benin,2021,34,female,unemployed,rural,139,,,,
BEN,Benin,2021,34,male,employed,urban,31988,,,,
BEN,Benin,2021,34,male,employed,rural,33633,,,,
BEN,Benin,2021,34,male,unemployed,urban,587,,,,
BEN,Benin,2021,34,male,unemployed,rural,159,,,,
BEN,Benin,2021,35,female,employed,rural,26126,,,,
BEN,Benin,2021,35,female,employed,urban,21253,,,,
BEN,Benin,2021,35,female,unemployed,rural,132,,,,
BEN,Benin,2021,35,female,unemployed,urban,491,,,,
BEN,Benin,2021,35,male,employed,rural,32736,,,,
BEN,Benin,2021,35,male,employed,urban,31135,,,,
BEN,Benin,2021,35,male,unemployed,urban,572,,,,
BEN,Benin,2021,35,male,unemployed,rural,154,,,,
BEN,Benin,2022,15,female,employed,rural,13944,,,,
BEN,Benin,2022,15,female,employed,urban,14559,,,,
BEN,Benin,2022,15,female,unemployed,rural,318,,,,
BEN,Benin,2022,15,female,unemployed,urban,1177,,,,
BEN,Benin,2022,15,male,employed,rural,12753,,,,
BEN,Benin,2022,15,male,employed,urban,15353,,,,
BEN,Benin,2022,15,male,unemployed,urban,764,,,,
BEN,Benin,2022,15,male,unemployed,rural,206,,,,
BEN,Benin,2022,16,female,employed,urban,21342,,,,
BEN,Benin,2022,16,female,employed,rural,20440,,,,
BEN,Benin,2022,16,female,unemployed,rural,466,,,,
BEN,Benin,2022,16,female,unemployed,urban,1725,,,,
BEN,Benin,2022,16,male,employed,urban,22361,,,,
BEN,Benin,2022,16,male,employed,rural,18576,,,,
BEN,Benin,2022,16,male,unemployed,urban,1113,,,,
BEN,Benin,2022,16,male,unemployed,rural,300,,,,
BEN,Benin,2022,17,female,employed,rural,24401,,,,
BEN,Benin,2022,17,female,employed,urban,25479,,,,
BEN,Benin,2022,17,female,unemployed,rural,557,,,,
BEN,Benin,2022,17,female,unemployed,urban,2059,,,,
BEN,Benin,2022,17,male,employed,urban,26699,,,,
BEN,Benin,2022,17,male,employed,rural,22181,,,,
BEN,Benin,2022,17,male,unemployed,urban,1329,,,,
BEN,Benin,2022,17,male,unemployed,rural,358,,,,
BEN,Benin,2022,18,female,employed,urban,26140,,,,
BEN,Benin,2022,18,female,employed,rural,25035,,,,
BEN,Benin,2022,18,female,unemployed,urban,2113,,,,
BEN,Benin,2022,18,female,unemployed,rural,571,,,,
BEN,Benin,2022,18,male,employed,urban,26866,,,,
BEN,Benin,2022,18,male,employed,rural,22319,,,,
BEN,Benin,2022,18,male,unemployed,rural,361,,,,
BEN,Benin,2022,18,male,unemployed,urban,1336,,,,
BEN,Benin,2022,19,female,employed,urban,23825,,,,
BEN,Benin,2022,19,female,employed,rural,22816,,,,
BEN,Benin,2022,19,female,unemployed,urban,1925,,,,
BEN,Benin,2022,19,female,unemployed,rural,521,,,,
BEN,Benin,2022,19,male,employed,rural,20240,,,,
BEN,Benin,2022,19,male,employed,urban,24363,,,,
BEN,Benin,2022,19,male,unemployed,urban,1211,,,,
BEN,Benin,2022,19,male,unemployed,rural,328,,,,
BEN,Benin,2022,20,female,employed,rural,21232,,,,
BEN,Benin,2022,20,female,employed,urban,22170,,,,
BEN,Benin,2022,20,female,unemployed,urban,1792,,,,
BEN,Benin,2022,20,female,unemployed,rural,484,,,,
BEN,Benin,2022,20,male,employed,urban,22861,,,,
BEN,Benin,2022,20,male,employed,rural,18992,,,,
BEN,Benin,2022,20,male,unemployed,rural,307,,,,
BEN,Benin,2022,20,male,unemployed,urban,1137,,,,
BEN,Benin,2022,21,female,employed,rural,19330,,,,
BEN,Benin,2022,21,female,employed,urban,20185,,,,
BEN,Benin,2022,21,female,unemployed,urban,1632,,,,
BEN,Benin,2022,21,female,unemployed,rural,440,,,,
BEN,Benin,2022,21,male,employed,rural,17328,,,,
BEN,Benin,2022,21,male,employed,urban,20859,,,,
BEN,Benin,2022,21,male,unemployed,rural,281,,,,
BEN,Benin,2022,21,male,unemployed,urban,1037,,,,
BEN,Benin,2022,22,female,employed,urban,18530,,,,
BEN,Benin,2022,22,female,employed,rural,17746,,,,
BEN,Benin,2022,22,female,unemployed,rural,405,,,,
BEN,Benin,2022,22,female,unemployed,urban,1497,,,,
BEN,Benin,2022,22,male,employed,rural,15804,,,,
BEN,Benin,2022,22,male,employed,urban,19023,,,,
BEN,Benin,2022,22,male,unemployed,urban,947,,,,
BEN,Benin,2022,22,male,unemployed,rural,255,,,,
BEN,Benin,2022,23,female,employed,rural,17270,,,,
BEN,Benin,2022,23,female,employed,urban,18034,,,,
BEN,Benin,2022,23,female,unemployed,rural,393,,,,
BEN,Benin,2022,23,female,unemployed,urban,1458,,,,
BEN,Benin,2022,23,male,employed,urban,18356,,,,
BEN,Benin,2022,23,male,employed,rural,15249,,,,
BEN,Benin,2022,23,male,unemployed,rural,247,,,,
BEN,Benin,2022,23,male,unemployed,urban,913,,,,
BEN,Benin,2022,24,female,employed,urban,17869,,,,
BEN,Benin,2022,24,female,employed,rural,17112,,,,
BEN,Benin,2022,24,female,unemployed,rural,390,,,,
BEN,Benin,2022,24,female,unemployed,urban,1444,,,,
BEN,Benin,2022,24,male,employed,rural,15249,,,,
BEN,Benin,2022,24,male,employed,urban,18356,,,,
BEN,Benin,2022,24,male,unemployed,urban,914,,,,
BEN,Benin,2022,24,male,unemployed,rural,246,,,,
BEN,Benin,2022,25,female,employed,rural,38499,,,,
BEN,Benin,2022,25,female,employed,urban,31816,,,,
BEN,Benin,2022,25,female,unemployed,urban,682,,,,
BEN,Benin,2022,25,female,unemployed,rural,184,,,,
BEN,Benin,2022,25,male,employed,rural,48155,,,,
BEN,Benin,2022,25,male,employed,urban,46552,,,,
BEN,Benin,2022,25,male,unemployed,urban,778,,,,
BEN,Benin,2022,25,male,unemployed,rural,210,,,,
BEN,Benin,2022,26,female,employed,rural,37409,,,,
BEN,Benin,2022,26,female,employed,urban,30915,,,,
BEN,Benin,2022,26,female,unemployed,urban,662,,,,
BEN,Benin,2022,26,female,unemployed,rural,179,,,,
BEN,Benin,2022,26,male,employed,rural,46371,,,,
BEN,Benin,2022,26,male,employed,urban,44828,,,,
BEN,Benin,2022,26,male,unemployed,urban,749,,,,
BEN,Benin,2022,26,male,unemployed,rural,202,,,,
BEN,Benin,2022,27,female,employed,rural,35956,,,,
BEN,Benin,2022,27,female,employed,urban,29715,,,,
BEN,Benin,2022,27,female,unemployed,rural,172,,,,
BEN,Benin,2022,27,female,unemployed,urban,636,,,,
BEN,Benin,2022,27,male,employed,rural,44588,,,,
BEN,Benin,2022,27,male,employed,urban,43104,,,,
BEN,Benin,2022,27,male,unemployed,urban,719,,,,
BEN,Benin,2022,27,male,unemployed,rural,195,,,,
BEN,Benin,2022,28,female,employed,rural,35593,,,,
BEN,Benin,2022,28,female,employed,urban,29415,,,,
BEN,Benin,2022,28,female,unemployed,rural,170,,,,
BEN,Benin,2022,28,female,unemployed,urban,630,,,,
BEN,Benin,2022,28,male,employed,urban,42241,,,,
BEN,Benin,2022,28,male,employed,rural,43697,,,,
BEN,Benin,2022,28,male,unemployed,rural,191,,,,
BEN,Benin,2022,28,male,unemployed,urban,705,,,,
BEN,Benin,2022,29,female,employed,rural,33778,,,,
BEN,Benin,2022,29,female,employed,urban,27913,,,,
BEN,Benin,2022,29,female,unemployed,urban,597,,,,
BEN,Benin,2022,29,female,unemployed,rural,162,,,,
BEN,Benin,2022,29,male,employed,rural,41913,,,,
BEN,Benin,2022,29,male,employed,urban,40517,,,,
BEN,Benin,2022,29,male,unemployed,urban,677,,,,
BEN,Benin,2022,29,male,unemployed,rural,183,,,,
BEN,Benin,2022,30,female,employed,urban,27313,,,,
BEN,Benin,2022,30,female,employed,rural,33051,,,,
BEN,Benin,2022,30,female,unemployed,urban,585,,,,
BEN,Benin,2022,30,female,unemployed,rural,158,,,,
BEN,Benin,2022,30,male,employed,rural,40575,,,,
BEN,Benin,2022,30,male,employed,urban,39224,,,,
BEN,Benin,2022,30,male,unemployed,rural,177,,,,
BEN,Benin,2022,30,male,unemployed,urban,655,,,,
BEN,Benin,2022,31,female,employed,rural,31235,,,,
BEN,Benin,2022,31,female,employed,urban,25813,,,,
BEN,Benin,2022,31,female,unemployed,rural,149,,,,
BEN,Benin,2022,31,female,unemployed,urban,553,,,,
BEN,Benin,2022,31,male,employed,urban,37069,,,,
BEN,Benin,2022,31,male,employed,rural,38346,,,,
BEN,Benin,2022,31,male,unemployed,urban,618,,,,
BEN,Benin,2022,31,male,unemployed,rural,168,,,,
BEN,Benin,2022,32,female,employed,urban,25212,,,,
BEN,Benin,2022,32,female,employed,rural,30509,,,,
BEN,Benin,2022,32,female,unemployed,urban,540,,,,
BEN,Benin,2022,32,female,unemployed,rural,146,,,,
BEN,Benin,2022,32,male,employed,urban,36207,,,,
BEN,Benin,2022,32,male,employed,rural,37454,,,,
BEN,Benin,2022,32,male,unemployed,urban,605,,,,
BEN,Benin,2022,32,male,unemployed,rural,163,,,,
BEN,Benin,2022,33,female,employed,rural,29783,,,,
BEN,Benin,2022,33,female,employed,urban,24611,,,,
BEN,Benin,2022,33,female,unemployed,urban,528,,,,
BEN,Benin,2022,33,female,unemployed,rural,142,,,,
BEN,Benin,2022,33,male,employed,urban,35344,,,,
BEN,Benin,2022,33,male,employed,rural,36563,,,,
BEN,Benin,2022,33,male,unemployed,rural,159,,,,
BEN,Benin,2022,33,male,unemployed,urban,591,,,,
BEN,Benin,2022,34,female,employed,urban,23711,,,,
BEN,Benin,2022,34,female,employed,rural,28693,,,,
BEN,Benin,2022,34,female,unemployed,rural,137,,,,
BEN,Benin,2022,34,female,unemployed,urban,508,,,,
BEN,Benin,2022,34,male,employed,urban,33190,,,,
BEN,Benin,2022,34,male,employed,rural,34333,,,,
BEN,Benin,2022,34,male,unemployed,urban,555,,,,
BEN,Benin,2022,34,male,unemployed,rural,149,,,,
BEN,Benin,2022,35,female,employed,urban,22511,,,,
BEN,Benin,2022,35,female,employed,rural,27240,,,,
BEN,Benin,2022,35,female,unemployed,rural,130,,,,
BEN,Benin,2022,35,female,unemployed,urban,482,,,,
BEN,Benin,2022,35,male,employed,urban,32327,,,,
BEN,Benin,2022,35,male,employed,rural,33442,,,,
BEN,Benin,2022,35,male,unemployed,urban,540,,,,
BEN,Benin,2022,35,male,unemployed,rural,146,,,,
BEN,Benin,2023,15,female,employed,rural,13989,,,,
BEN,Benin,2023,15,female,employed,urban,15333,,,,
BEN,Benin,2023,15,female,unemployed,urban,1213,,,,
BEN,Benin,2023,15,female,unemployed,rural,303,,,,
BEN,Benin,2023,15,male,employed,urban,15686,,,,
BEN,Benin,2023,15,male,employed,rural,12384,,,,
BEN,Benin,2023,15,male,unemployed,rural,193,,,,
BEN,Benin,2023,15,male,unemployed,urban,760,,,,
BEN,Benin,2023,16,female,employed,urban,22411,,,,
BEN,Benin,2023,16,female,employed,rural,20445,,,,
BEN,Benin,2023,16,female,unemployed,urban,1772,,,,
BEN,Benin,2023,16,female,unemployed,rural,443,,,,
BEN,Benin,2023,16,male,employed,urban,23187,,,,
BEN,Benin,2023,16,male,employed,rural,18307,,,,
BEN,Benin,2023,16,male,unemployed,urban,1122,,,,
BEN,Benin,2023,16,male,unemployed,rural,286,,,,
BEN,Benin,2023,17,female,employed,rural,24595,,,,
BEN,Benin,2023,17,female,employed,urban,26961,,,,
BEN,Benin,2023,17,female,unemployed,rural,533,,,,
BEN,Benin,2023,17,female,unemployed,urban,2132,,,,
BEN,Benin,2023,17,male,employed,urban,27960,,,,
BEN,Benin,2023,17,male,employed,rural,22077,,,,
BEN,Benin,2023,17,male,unemployed,rural,344,,,,
BEN,Benin,2023,17,male,unemployed,urban,1354,,,,
BEN,Benin,2023,18,female,employed,urban,27129,,,,
BEN,Benin,2023,18,female,employed,rural,24749,,,,
BEN,Benin,2023,18,female,unemployed,rural,536,,,,
BEN,Benin,2023,18,female,unemployed,urban,2146,,,,
BEN,Benin,2023,18,male,employed,urban,27960,,,,
BEN,Benin,2023,18,male,employed,rural,22077,,,,
BEN,Benin,2023,18,male,unemployed,urban,1353,,,,
BEN,Benin,2023,18,male,unemployed,rural,345,,,,
BEN,Benin,2023,19,female,employed,rural,22751,,,,
BEN,Benin,2023,19,female,employed,urban,24938,,,,
BEN,Benin,2023,19,female,unemployed,urban,1972,,,,
BEN,Benin,2023,19,female,unemployed,rural,493,,,,
BEN,Benin,2023,19,male,employed,rural,19923,,,,
BEN,Benin,2023,19,male,employed,urban,25233,,,,
BEN,Benin,2023,19,male,unemployed,urban,1220,,,,
BEN,Benin,2023,19,male,unemployed,rural,312,,,,
BEN,Benin,2023,20,female,employed,urban,23253,,,,
BEN,Benin,2023,20,female,employed,rural,21214,,,,
BEN,Benin,2023,20,female,unemployed,rural,460,,,,
BEN,Benin,2023,20,female,unemployed,urban,1839,,,,
BEN,Benin,2023,20,male,employed,urban,23699,,,,
BEN,Benin,2023,20,male,employed,rural,18711,,,,
BEN,Benin,2023,20,male,unemployed,rural,292,,,,
BEN,Benin,2023,20,male,unemployed,urban,1147,,,,
BEN,Benin,2023,21,female,employed,rural,19215,,,,
BEN,Benin,2023,21,female,employed,urban,21063,,,,
BEN,Benin,2023,21,female,unemployed,urban,1666,,,,
BEN,Benin,2023,21,female,unemployed,rural,416,,,,
BEN,Benin,2023,21,male,employed,urban,21653,,,,
BEN,Benin,2023,21,male,employed,rural,17096,,,,
BEN,Benin,2023,21,male,unemployed,urban,1048,,,,
BEN,Benin,2023,21,male,unemployed,rural,267,,,,
BEN,Benin,2023,22,female,employed,urban,19378,,,,
BEN,Benin,2023,22,female,employed,rural,17678,,,,
BEN,Benin,2023,22,female,unemployed,rural,383,,,,
BEN,Benin,2023,22,female,unemployed,urban,1532,,,,
BEN,Benin,2023,22,male,employed,rural,15884,,,,
BEN,Benin,2023,22,male,employed,urban,20119,,,,
BEN,Benin,2023,22,male,unemployed,urban,975,,,,
BEN,Benin,2023,22,male,unemployed,rural,247,,,,
BEN,Benin,2023,23,female,employed,urban,18704,,,,
BEN,Benin,2023,23,female,employed,rural,17063,,,,
BEN,Benin,2023,23,female,unemployed,rural,369,,,,
BEN,Benin,2023,23,female,unemployed,urban,1480,,,,
BEN,Benin,2023,23,male,employed,rural,15211,,,,
BEN,Benin,2023,23,male,employed,urban,19266,,,,
BEN,Benin,2023,23,male,unemployed,rural,237,,,,
BEN,Benin,2023,23,male,unemployed,urban,933,,,,
BEN,Benin,2023,24,female,employed,urban,18704,,,,
BEN,Benin,2023,24,female,employed,rural,17063,,,,
BEN,Benin,2023,24,female,unemployed,rural,369,,,,
BEN,Benin,2023,24,female,unemployed,urban,1480,,,,
BEN,Benin,2023,24,male,employed,rural,15211,,,,
BEN,Benin,2023,24,male,employed,urban,19266,,,,
BEN,Benin,2023,24,male,unemployed,urban,933,,,,
BEN,Benin,2023,24,male,unemployed,rural,237,,,,
BEN,Benin,2023,25,female,employed,rural,39699,,,,
BEN,Benin,2023,25,female,employed,urban,33248,,,,
BEN,Benin,2023,25,female,unemployed,rural,180,,,,
BEN,Benin,2023,25,female,unemployed,urban,704,,,,
BEN,Benin,2023,25,male,employed,urban,48119,,,,
BEN,Benin,2023,25,male,employed,rural,49006,,,,
BEN,Benin,2023,25,male,unemployed,urban,771,,,,
BEN,Benin,2023,25,male,unemployed,rural,210,,,,
BEN,Benin,2023,26,female,employed,urban,32039,,,,
BEN,Benin,2023,26,female,employed,rural,38256,,,,
BEN,Benin,2023,26,female,unemployed,rural,174,,,,
BEN,Benin,2023,26,female,unemployed,urban,678,,,,
BEN,Benin,2023,26,male,employed,rural,47241,,,,
BEN,Benin,2023,26,male,employed,urban,46384,,,,
BEN,Benin,2023,26,male,unemployed,rural,202,,,,
BEN,Benin,2023,26,male,unemployed,urban,744,,,,
BEN,Benin,2023,27,female,employed,urban,31132,,,,
BEN,Benin,2023,27,female,employed,rural,37173,,,,
BEN,Benin,2023,27,female,unemployed,rural,168,,,,
BEN,Benin,2023,27,female,unemployed,urban,660,,,,
BEN,Benin,2023,27,male,employed,urban,45084,,,,
BEN,Benin,2023,27,male,employed,rural,45916,,,,
BEN,Benin,2023,27,male,unemployed,urban,722,,,,
BEN,Benin,2023,27,male,unemployed,rural,197,,,,
BEN,Benin,2023,28,female,employed,rural,36090,,,,
BEN,Benin,2023,28,female,employed,urban,30226,,,,
BEN,Benin,2023,28,female,unemployed,rural,163,,,,
BEN,Benin,2023,28,female,unemployed,urban,640,,,,
BEN,Benin,2023,28,male,employed,urban,43349,,,,
BEN,Benin,2023,28,male,employed,rural,44151,,,,
BEN,Benin,2023,28,male,unemployed,rural,190,,,,
BEN,Benin,2023,28,male,unemployed,urban,694,,,,
BEN,Benin,2023,29,female,employed,rural,34647,,,,
BEN,Benin,2023,29,female,employed,urban,29016,,,,
BEN,Benin,2023,29,female,unemployed,urban,614,,,,
BEN,Benin,2023,29,female,unemployed,rural,157,,,,
BEN,Benin,2023,29,male,employed,rural,43267,,,,
BEN,Benin,2023,29,male,employed,urban,42483,,,,
BEN,Benin,2023,29,male,unemployed,rural,185,,,,
BEN,Benin,2023,29,male,unemployed,urban,681,,,,
BEN,Benin,2023,30,female,employed,urban,28109,,,,
BEN,Benin,2023,30,female,employed,rural,33564,,,,
BEN,Benin,2023,30,female,unemployed,urban,595,,,,
BEN,Benin,2023,30,female,unemployed,rural,152,,,,
BEN,Benin,2023,30,male,employed,rural,41501,,,,
BEN,Benin,2023,30,male,employed,urban,40749,,,,
BEN,Benin,2023,30,male,unemployed,urban,653,,,,
BEN,Benin,2023,30,male,unemployed,rural,178,,,,
BEN,Benin,2023,31,female,employed,urban,27203,,,,
BEN,Benin,2023,31,female,employed,rural,32481,,,,
BEN,Benin,2023,31,female,unemployed,rural,146,,,,
BEN,Benin,2023,31,female,unemployed,urban,577,,,,
BEN,Benin,2023,31,male,employed,rural,40177,,,,
BEN,Benin,2023,31,male,employed,urban,39448,,,,
BEN,Benin,2023,31,male,unemployed,urban,632,,,,
BEN,Benin,2023,31,male,unemployed,rural,172,,,,
BEN,Benin,2023,32,female,employed,urban,25993,,,,
BEN,Benin,2023,32,female,employed,rural,31038,,,,
BEN,Benin,2023,32,female,unemployed,rural,140,,,,
BEN,Benin,2023,32,female,unemployed,urban,551,,,,
BEN,Benin,2023,32,male,employed,rural,38411,,,,
BEN,Benin,2023,32,male,employed,urban,37714,,,,
BEN,Benin,2023,32,male,unemployed,urban,605,,,,
BEN,Benin,2023,32,male,unemployed,rural,164,,,,
BEN,Benin,2023,33,female,employed,urban,25691,,,,
BEN,Benin,2023,33,female,employed,rural,30677,,,,
BEN,Benin,2023,33,female,unemployed,rural,138,,,,
BEN,Benin,2023,33,female,unemployed,urban,545,,,,
BEN,Benin,2023,33,male,employed,rural,37087,,,,
BEN,Benin,2023,33,male,employed,urban,36413,,,,
BEN,Benin,2023,33,male,unemployed,rural,158,,,,
BEN,Benin,2023,33,male,unemployed,urban,584,,,,
BEN,Benin,2023,34,female,employed,urban,24482,,,,
BEN,Benin,2023,34,female,employed,rural,29234,,,,
BEN,Benin,2023,34,female,unemployed,urban,519,,,,
BEN,Benin,2023,34,female,unemployed,rural,132,,,,
BEN,Benin,2023,34,male,employed,urban,35113,,,,
BEN,Benin,2023,34,male,employed,rural,35762,,,,
BEN,Benin,2023,34,male,unemployed,urban,563,,,,
BEN,Benin,2023,34,male,unemployed,rural,153,,,,
BEN,Benin,2023,35,female,employed,urban,23878,,,,
BEN,Benin,2023,35,female,employed,rural,28511,,,,
BEN,Benin,2023,35,female,unemployed,rural,129,,,,
BEN,Benin,2023,35,female,unemployed,urban,506,,,,
BEN,Benin,2023,35,male,employed,urban,33379,,,,
BEN,Benin,2023,35,male,employed,rural,33996,,,,
BEN,Benin,2023,35,male,unemployed,urban,535,,,,
BEN,Benin,2023,35,male,unemployed,rural,146,,,,
BEN,Benin,2024,15,female,employed,rural,13997,,,,
BEN,Benin,2024,15,female,employed,urban,16106,,,,
BEN,Benin,2024,15,female,unemployed,rural,288,,,,
BEN,Benin,2024,15,female,unemployed,urban,1246,,,,
BEN,Benin,2024,15,male,employed,urban,16666,,,,
BEN,Benin,2024,15,male,employed,rural,12505,,,,
BEN,Benin,2024,15,male,unemployed,urban,786,,,,
BEN,Benin,2024,15,male,unemployed,rural,189,,,,
BEN,Benin,2024,16,female,employed,urban,23302,,,,
BEN,Benin,2024,16,female,employed,rural,20251,,,,
BEN,Benin,2024,16,female,unemployed,rural,417,,,,
BEN,Benin,2024,16,female,unemployed,urban,1802,,,,
BEN,Benin,2024,16,male,employed,rural,18237,,,,
BEN,Benin,2024,16,male,employed,urban,24304,,,,
BEN,Benin,2024,16,male,unemployed,rural,275,,,,
BEN,Benin,2024,16,male,unemployed,urban,1146,,,,
BEN,Benin,2024,17,female,employed,rural,24271,,,,
BEN,Benin,2024,17,female,employed,urban,27928,,,,
BEN,Benin,2024,17,female,unemployed,rural,500,,,,
BEN,Benin,2024,17,female,unemployed,urban,2160,,,,
BEN,Benin,2024,17,male,employed,urban,29338,,,,
BEN,Benin,2024,17,male,employed,rural,22016,,,,
BEN,Benin,2024,17,male,unemployed,urban,1384,,,,
BEN,Benin,2024,17,male,unemployed,rural,332,,,,
BEN,Benin,2024,18,female,employed,rural,24718,,,,
BEN,Benin,2024,18,female,employed,urban,28442,,,,
BEN,Benin,2024,18,female,unemployed,rural,508,,,,
BEN,Benin,2024,18,female,unemployed,urban,2201,,,,
BEN,Benin,2024,18,male,employed,urban,29512,,,,
BEN,Benin,2024,18,male,employed,rural,22146,,,,
BEN,Benin,2024,18,male,unemployed,rural,335,,,,
BEN,Benin,2024,18,male,unemployed,urban,1391,,,,
BEN,Benin,2024,19,female,employed,rural,22484,,,,
BEN,Benin,2024,19,female,employed,urban,25872,,,,
BEN,Benin,2024,19,female,unemployed,urban,2001,,,,
BEN,Benin,2024,19,female,unemployed,rural,463,,,,
BEN,Benin,2024,19,male,employed,rural,19932,,,,
BEN,Benin,2024,19,male,employed,urban,26560,,,,
BEN,Benin,2024,19,male,unemployed,rural,302,,,,
BEN,Benin,2024,19,male,unemployed,urban,1251,,,,
BEN,Benin,2024,20,female,employed,urban,24159,,,,
BEN,Benin,2024,20,female,employed,rural,20995,,,,
BEN,Benin,2024,20,female,unemployed,rural,432,,,,
BEN,Benin,2024,20,female,unemployed,urban,1869,,,,
BEN,Benin,2024,20,male,employed,urban,24999,,,,
BEN,Benin,2024,20,male,employed,rural,18758,,,,
BEN,Benin,2024,20,male,unemployed,rural,283,,,,
BEN,Benin,2024,20,male,unemployed,urban,1179,,,,
BEN,Benin,2024,21,female,employed,rural,19208,,,,
BEN,Benin,2024,21,female,employed,urban,22103,,,,
BEN,Benin,2024,21,female,unemployed,rural,394,,,,
BEN,Benin,2024,21,female,unemployed,urban,1711,,,,
BEN,Benin,2024,21,male,employed,urban,22568,,,,
BEN,Benin,2024,21,male,employed,rural,16935,,,,
BEN,Benin,2024,21,male,unemployed,rural,255,,,,
BEN,Benin,2024,21,male,unemployed,urban,1065,,,,
BEN,Benin,2024,22,female,employed,rural,17273,,,,
BEN,Benin,2024,22,female,employed,urban,19875,,,,
BEN,Benin,2024,22,female,unemployed,rural,355,,,,
BEN,Benin,2024,22,female,unemployed,urban,1538,,,,
BEN,Benin,2024,22,male,employed,rural,15501,,,,
BEN,Benin,2024,22,male,employed,urban,20659,,,,
BEN,Benin,2024,22,male,unemployed,rural,233,,,,
BEN,Benin,2024,22,male,unemployed,urban,975,,,,
BEN,Benin,2024,23,female,employed,rural,16825,,,,
BEN,Benin,2024,23,female,employed,urban,19362,,,,
BEN,Benin,2024,23,female,unemployed,urban,1499,,,,
BEN,Benin,2024,23,female,unemployed,rural,345,,,,
BEN,Benin,2024,23,male,employed,urban,19965,,,,
BEN,Benin,2024,23,male,employed,rural,14980,,,,
BEN,Benin,2024,23,male,unemployed,rural,225,,,,
BEN,Benin,2024,23,male,unemployed,urban,943,,,,
